index,0.5,0.52,0.53,0.55,0.57,0.59,0.6,0.62,0.64,0.66,0.67,0.69,0.71,0.72,0.74,0.76,0.78,0.79,0.81,0.83,0.84,0.86,0.88,0.9,0.91,0.93,0.95,0.97,0.98,1.0
1.0,-0.04517966387764759,-0.04195382003467953,-0.037516232438321945,-0.030928091700618103,-0.022390891131074862,-0.017990948709750695,-0.017932431335599425,-0.018008676934155213,-0.018105990118078858,-0.018176533222785615,-0.018434511747570288,-0.0187880757859864,-0.019324238730601847,-0.020008316313131477,-0.02059174114568769,-0.02103498724806052,-0.021310352953807534,-0.021955742380878558,-0.022637004903103254,-0.023194353444243327,-0.02359653171458319,-0.023822264085366404,-0.024584873295511196,-0.025275337300256204,-0.025825538855429736,-0.0262088851916892,-0.02644698400250571,-0.02728208740650982,-0.027994098431039637,-0.028551456361164847
1.48,-0.10038946217410809,-0.09246821545867084,-0.08176430224207581,-0.06638525726470537,-0.04716916598789257,-0.039606421971219274,-0.039518576619726124,-0.03971589239015645,-0.03994856263235229,-0.040113302946379915,-0.04072144104014975,-0.04150403503827049,-0.042677005618125534,-0.044200214866417856,-0.04549993162589236,-0.04648623747322183,-0.04709586853547052,-0.04850566055205355,-0.05002742554459546,-0.05127331962383929,-0.052170824281065266,-0.0526723732400542,-0.05433774695670922,-0.05588664503460367,-0.05712096406788433,-0.057980511263880145,-0.05844821461550976,-0.060328445517544425,-0.06193453469600584,-0.06319145791447106
1.97,-0.1789542175668928,-0.1627167195876288,-0.1414025566206682,-0.11223118400063418,-0.07765200553448068,-0.06992690968961772,-0.06969776543188436,-0.07012184263644956,-0.07058026852849192,-0.07089567078276449,-0.07207232930905225,-0.07346249132526828,-0.07550742842694115,-0.0782345632821254,-0.0805633619575378,-0.08232849200433487,-0.08341196579580082,-0.08586508710416933,-0.08860301241046507,-0.0908469357965578,-0.09246045765073321,-0.09335422172146915,-0.09624611623244748,-0.09905099791018997,-0.10129036495359293,-0.10284651099862012,-0.1036506771438772,-0.10693418515838397,-0.10986283131659068,-0.11216213760514959
2.45,-0.2823233689517838,-0.2516901664687928,-0.21325285541826036,-0.16407385569033683,-0.11220188106964772,-0.10951890325121533,-0.10867902757783518,-0.10950516500716556,-0.11032443719765328,-0.11087071035997677,-0.11292843484089146,-0.11511768503349362,-0.11825593654596074,-0.12259539990504872,-0.12630497338180677,-0.12911175846314624,-0.13081855973829917,-0.13457487017566072,-0.138960936088964,-0.14255969419646175,-0.1451418366963146,-0.146554828742215,-0.15096993487515195,-0.15550260943272315,-0.15912569821750186,-0.16164099623897635,-0.16292480672490345,-0.1678982643782596,-0.17267668831257346,-0.17643640242320385
2.93,-0.4108651920456255,-0.355609564859296,-0.29087640768369716,-0.21508228462568485,-0.16274935637267188,-0.15886766541460082,-0.15672868776645732,-0.15824045640212184,-0.1596256422999779,-0.1605206870359834,-0.16391237639886508,-0.16710979492961997,-0.17154429794743464,-0.1779685055274325,-0.1834675892524868,-0.18761842584295566,-0.19011053437570305,-0.19540302551709662,-0.20195365877597043,-0.20733623522120193,-0.21118665079465707,-0.21325817876855485,-0.2194458227119418,-0.22629159122249087,-0.23177610133853885,-0.23557486428173569,-0.2374801374171056,-0.24437191083118842,-0.2516750433959186,-0.257443573045149
3.41,-0.5599800577420023,-0.4643285774995687,-0.3628797058774477,-0.2562135537662934,-0.22405580853475268,-0.21874536293531996,-0.21465482203376565,-0.2168048842183267,-0.21906969116055366,-0.22049077563937042,-0.22587513835073728,-0.23031172123292026,-0.23622321017754747,-0.24529703780674886,-0.2530765558480177,-0.2589289504573641,-0.26238130139452887,-0.2694098566734899,-0.27876689364467383,-0.2864689892334273,-0.2919549620713471,-0.2948361987409669,-0.30298383641466,-0.31290188259995266,-0.3208707874823607,-0.3263713239877956,-0.32906110070445493,-0.33797942933237973,-0.3487247117399265,-0.35724872847414346
3.9,-0.7101808914439688,-0.5565917718271358,-0.41321308767587,-0.3067090836998656,-0.2971339651373691,-0.29018202076059957,-0.28468884558319596,-0.28578195356627834,-0.2894100781300702,-0.2916289927052816,-0.2999673233111603,-0.3058989045342584,-0.3134452152910675,-0.32586755348545565,-0.33653701876557895,-0.34452436060609365,-0.34912019030106534,-0.3580490103479549,-0.37104216781209076,-0.38175906249795455,-0.3893441579929857,-0.39319011497825646,-0.40340302847305887,-0.41742217191227154,-0.42872623405469185,-0.436486817361539,-0.4401392000325654,-0.45101243664327506,-0.46650226939754785,-0.47885577226443266
4.38,-0.815070117559453,-0.6019087638340821,-0.4271501281891092,-0.39501283447127755,-0.3832948182602591,-0.3745474381419511,-0.3673848260947556,-0.36585568654258627,-0.37160110040513383,-0.37598959779032726,-0.387748053488173,-0.39545333121885823,-0.4047780382602922,-0.421445296458953,-0.43578763563799305,-0.4464464475966308,-0.4523591340267345,-0.46332867408822037,-0.48107584574075213,-0.49574646807177564,-0.5060301957177616,-0.5109706894420628,-0.5232599052615977,-0.5428414874333887,-0.5586977276603158,-0.5694875835293958,-0.5742629431622407,-0.586752226264501,-0.6089416510187042,-0.6267562411268371
4.86,-0.8125567270099366,-0.5811093112793427,-0.5181973200192934,-0.4977052474796383,-0.4842086507050303,-0.4736654050095665,-0.4645671763117931,-0.45778459708065883,-0.46683989491372857,-0.47603861795939445,-0.4913545651719934,-0.5011188618806434,-0.5123859074802278,-0.5344936277514661,-0.5535507734115156,-0.5675537788339261,-0.5748928665838334,-0.5880773012194022,-0.6121544770802385,-0.632101323880284,-0.6458701122661654,-0.6519210465999656,-0.6662336856756039,-0.6935665209261317,-0.7158086596337997,-0.7307150900625309,-0.736635828897478,-0.7500240207279542,-0.7820402024548619,-0.8079638175743187
5.34,-0.7398012376135267,-0.6727871806518405,-0.6366323411422579,-0.6160067482076744,-0.601970700345785,-0.5900020371803397,-0.5787615636336519,-0.5688461792209722,-0.5765806290897192,-0.5940462575912747,-0.6137788987374756,-0.6258364189039288,-0.639324898162552,-0.6685453887702021,-0.6937561289372024,-0.7119402634300581,-0.7205984582414929,-0.7364024065014244,-0.7691495364744335,-0.7963222013967862,-0.8145941643659073,-0.821389126807668,-0.8378095165779033,-0.8763855388305691,-0.907949537042569,-0.9285166513702714,-0.9350433772250141,-0.9481811889820856,-0.9954318869983658,-1.0341337512327191
5.83,-0.8507867754001932,-0.7939736985532995,-0.7657116048770489,-0.7504772164505191,-0.7389972798069302,-0.7268795756066222,-0.7135212274936311,-0.7006426544205513,-0.7025464880155206,-0.7340592648238583,-0.7592884132977413,-0.7736540002524527,-0.7900966251860652,-0.8288533293939188,-0.8622792053046728,-0.8856174241445369,-0.8948313070433245,-0.9145426927530437,-0.9596417674963327,-0.9970551135506294,-1.021006462541994,-1.02693534766402,-1.0465544633356585,-1.1023965572216503,-1.1483321266611182,-1.1765688271746346,-1.1809907847195293,-1.1928463062719568,-1.2656456613331974,-1.326285405982442
6.31,-1.0606027939826068,-0.9655079808140713,-0.8973602019035104,-0.8993110910784111,-0.8975472101799897,-0.8886935695650257,-0.8740196512331316,-0.8574962690945939,-0.8603354622098474,-0.9021707871136587,-0.9341714636119373,-0.9501057131630279,-0.9716126170474634,-1.0236957545072196,-1.0683654024343747,-1.0976020441178391,-1.1045331701107843,-1.1324812868560588,-1.1962359522550465,-1.24871796824402,-1.2788326479676366,-1.2779576414972358,-1.3065861570044937,-1.3911324064351138,-1.460769278569383,-1.4975712941506087,-1.487996585656502,-1.5023088026671303,-1.6226228175146062,-1.72534950953251
6.79,-1.3215908792327475,-1.2035168707499073,-1.1109050847060655,-1.0541090678436986,-1.0777217517577553,-1.0808956427520726,-1.0678831810592673,-1.0473568786709373,-1.0530412082876583,-1.1079562914427759,-1.1477933235111344,-1.1620720490713021,-1.1952296229994195,-1.2669018844119344,-1.3271499470098607,-1.360855517136719,-1.355807439988686,-1.407441870398986,-1.5014527033762275,-1.5763624897432371,-1.6068795804044922,-1.577025858015662,-1.6418145514670406,-1.7788696310125667,-1.8883419557618337,-1.9166143084396703,-1.8397373433871493,-1.8958086258639633,-2.107973276776838,-2.284394270193469
7.28,-1.6116385472285328,-1.504868411689777,-1.389065075325221,-1.290277734826908,-1.2707217067191743,-1.307865179622438,-1.3064948529348286,-1.2831931742348406,-1.2943632556847604,-1.3671632836182155,-1.4132141727987435,-1.414031128231449,-1.481212962194537,-1.5833320621202214,-1.662990493397534,-1.6866950882176142,-1.6366607476498334,-1.7710402692886356,-1.916970762753136,-2.0144547065587615,-1.995422275242189,-1.874436843619409,-2.082003347978217,-2.3056512339666497,-2.417881616771772,-2.2805638106314197,-2.0502357281809522,-2.279961224813781,-2.4860869489463933,-2.4804701716249244
7.76,-1.7672695366271056,-1.842230126890499,-1.7582552362707713,-1.6270855349750668,-1.5166497397499865,-1.5608316152081272,-1.6040125057772696,-1.5876889472318312,-1.610208161797022,-1.7044977870794147,-1.738617132019433,-1.7193084897764335,-1.86883672889307,-2.016093790865424,-2.090532352081876,-2.0216425102234883,-2.0480363099924865,-2.268975475318272,-2.4575220518757743,-2.424567886675325,-2.18224428615308,-2.27544398523498,-2.48096749592329,-2.5350668152907145,-2.3475842482984657,-2.0821668542637997,-2.183556337461832,-2.2200542045302027,-2.153895131037334,-2.0097742314417237
8.24,-1.7934851136189645,-1.9464129663707355,-2.1602410873327647,-2.0988469740223206,-1.9408935098203615,-1.8188359644021053,-1.9507728565284608,-1.9969734705756252,-2.0453662220824076,-2.1263738416616493,-2.047194902703014,-2.19885689748198,-2.415517353329353,-2.5182715638785416,-2.353998447916309,-2.3372708890401594,-2.54633894764724,-2.647571623813582,-2.484997990813925,-2.2528951783145907,-2.3500836599581834,-2.375797797957098,-2.2860231885330986,-2.1186739044628133,-2.150374289371337,-2.191222476214104,-2.2360267601369723,-2.2819014766520924,-2.3355911489618726,-2.3963739349187367
8.72,-2.198062255525968,-2.06238077244095,-2.0836645856535765,-2.4557155308916387,-2.5180880500363436,-2.37328928488705,-2.258385440273992,-2.4568725925187844,-2.5409188746003326,-2.4721540588375537,-2.6180580347738593,-2.779004074493563,-2.674548431888103,-2.555926611822557,-2.6626234256294556,-2.6755249633481153,-2.526256594636532,-2.475570825918408,-2.4806076266556616,-2.4969304701931647,-2.5198369395709914,-2.5397238259783865,-2.574642882836673,-2.6131549917748367,-2.6483941629190446,-2.7039748620565724,-2.76858088909405,-2.8303407172077377,-2.909792061527863,-3.0060161588988192
9.21,-2.0936116933179574,-2.307957742791282,-2.3924682851277708,-2.506010747323823,-2.539963633325711,-2.7661546381111806,-2.88733945657537,-2.926492341093768,-3.036777771590631,-3.088377422666646,-3.15951509540398,-3.2005835607486115,-3.180977252605798,-3.2177051001427643,-3.2304296014799365,-3.1921411638247923,-3.21242793492857,-3.214883451360796,-3.1788995324483262,-3.204270764285707,-3.22581479139536,-3.2133805961736472,-3.2605065429963673,-3.309805142789841,-3.3230652189993766,-3.398420159727858,-3.490864551751019,-3.5288329718356737,-3.6029384615338294,-3.683587671722213
9.69,-2.5208634135399017,-2.82424208216017,-3.1598117704419435,-3.311840038690705,-3.369601104839769,-3.23145788343498,-3.0449911482999132,-2.9868256752625193,-2.935044278635144,-2.888496642339659,-2.8911935597675447,-2.912663049631577,-2.930217735752024,-2.97835451581495,-3.0427877253720776,-3.0890406103747714,-3.1565992145788755,-3.2339360761780904,-3.2644227585873535,-3.3350151160311947,-3.404039537933551,-3.4076274106931916,-3.453513290233469,-3.4934306448511974,-3.455429315599732,-3.471740355819115,-3.475402646997581,-3.4117609487858545,-3.3755731791035615,-3.333842762788843
10.17,-3.196562519658447,-2.9929817166698016,-2.7148591572565626,-2.5008758344221116,-2.407427076295658,-2.329418409488899,-2.270474464411034,-2.255274828438692,-2.252552972023836,-2.2609927331258377,-2.2863811054506153,-2.326085349460576,-2.3727361809799077,-2.436354450258113,-2.51164869445399,-2.5635891684555236,-2.656896989737163,-2.7995681748603696,-2.877713332012449,-2.895716129085136,-2.962453335246553,-3.069312331079437,-3.0725405954311715,-3.070023624375728,-3.0733965680223108,-3.0934124809835395,-3.0926092698834413,-3.0617869422801074,-3.0425877088401756,-3.0175161058107074
10.66,-2.3122315892846825,-2.158394995471733,-2.0433586549671268,-1.9533846802663684,-1.9158850061204966,-1.888414793988329,-1.8731939116218914,-1.8820079738231774,-1.900915448660233,-1.9296652442416398,-1.968304670137511,-2.018885822538854,-2.0771912521812212,-2.163474843128815,-2.239711747142529,-2.488910319946473,-2.6543720259684385,-2.6761743189418623,-2.6515208302142264,-2.752003492874623,-2.92474088254,-2.9338403055379425,-2.971754199688561,-2.9333031351493024,-2.947864393231935,-2.978279071479838,-2.9689167669514758,-2.9132069946874584,-2.905156777970874,-2.894042693199513
11.14,-1.8280633932584651,-1.7444049614488923,-1.6846326836874206,-1.639486699319419,-1.6279162195090695,-1.6244190647765164,-1.6309610895460664,-1.6544861126884058,-1.687281394370343,-1.7293956853869306,-1.7817180364661596,-1.8991639087363439,-2.029614130365175,-2.093272516918471,-2.2686285505700434,-2.5430043515890266,-2.6409404066508886,-2.6114764800175547,-2.5703654012331403,-2.7205774768567053,-2.874157767283716,-2.874191225203085,-2.9303730487216475,-2.9226810728035377,-2.9034607060922437,-2.9370677541920016,-2.9322973780192485,-2.895331052754819,-2.8953886913965627,-2.89302156130493
11.62,-1.5324925868898935,-1.4834523588072912,-1.4517817010880096,-1.431199261850854,-1.436059982646514,-1.4483959711857852,-1.470020607025086,-1.505232527993733,-1.5496622372938014,-1.6034724354630037,-1.745543961348765,-1.9360415634279158,-2.0390579587833293,-2.077325932797999,-2.2793344468853327,-2.5648019402949473,-2.6605200455811295,-2.6213262742082297,-2.5794037915139936,-2.708774153092461,-2.8514603303078396,-2.894749836458903,-2.9506481748819415,-2.906461237080597,-2.913358492083488,-2.975819346896577,-2.9797688294315816,-2.9783667829738754,-2.986069337369014,-2.9890156017548533
12.1,-1.3279717407992557,-1.3006909799437094,-1.2874716553101475,-1.2838853448065934,-1.3014525508534618,-1.3264975762017213,-1.3607643429675373,-1.406775916835119,-1.4624532291776808,-1.5368501322994534,-1.7934408550096193,-1.9886953057202459,-2.085024849121234,-2.113124012831694,-2.2211395756380226,-2.5381134314787515,-2.6977795891418515,-2.6973641158870327,-2.667724435997454,-2.804886986246629,-2.8293386250599366,-2.962958154808268,-3.0047940466963023,-3.0341115002396504,-3.082590736863084,-3.1412159511694147,-3.178775420620625,-3.164718192742994,-3.1752340408611768,-3.180727169714096
12.59,-1.1775574280647836,-1.1663360465350914,-1.1673081953905624,-1.1773854799443437,-1.2060876594643486,-1.2426612266564554,-1.288837180377298,-1.3457744842408192,-1.413265673250057,-1.54957261543091,-1.8239127998366762,-2.044838773989008,-2.161398812528318,-2.197384964236072,-2.217018541014402,-2.4393283399098653,-2.6939198342452997,-2.798513983412588,-2.82323006437493,-2.920101185574405,-2.953954932388895,-3.0853626363686377,-3.2313700967262236,-3.366321705601574,-3.407558391021751,-3.475869853116428,-3.522615020494703,-3.4678791348707594,-3.47098876840553,-3.478986101306686
13.07,-1.0636846665883732,-1.0657056317783733,-1.0788271888449839,-1.1010655638398499,-1.1403852563156818,-1.1882907648130785,-1.2465700649378026,-1.3152304985577747,-1.4447267972031146,-1.5447144112347417,-1.8135314647847085,-2.0729322223864686,-2.2430987158296607,-2.318491440405416,-2.3600056703662027,-2.431950807728764,-2.582940008689581,-2.81671877906721,-2.9918787071241693,-3.137494386164056,-3.391281419539843,-3.5353973462060737,-3.7329942977707637,-3.914108687492297,-3.8399265984486504,-3.877188469738182,-3.9509261853786244,-3.8046299345945305,-3.7999278650370156,-3.8382516691252704
13.55,-0.9767439003636882,-0.9905943260273208,-1.01494609123737,-1.0487936081830318,-1.0988617013699344,-1.1585487283499443,-1.2297978238053395,-1.3608108995984547,-1.505197869975525,-1.6178710995721441,-1.7464623421981709,-2.0320029162134534,-2.270574544042695,-2.428923697310778,-2.5336743154726142,-2.6771348277737252,-2.794834146487972,-3.1041468006499486,-3.4031770095476466,-3.7664991048127052,-4.047151981623815,-3.8071270833108097,-3.7749133719247694,-3.7740762530643477,-3.6637662459069564,-3.664792638941034,-3.760767662785564,-3.7203902425442514,-3.7667172485991207,-3.885777774640088
14.03,-0.9109908740315892,-0.9360542017782194,-0.971384325716469,-1.0169143815833948,-1.0783356488792282,-1.1507970953919384,-1.2365258609116412,-1.4048048930061767,-1.572953504548633,-1.710771663357526,-1.831037582383611,-1.9556523535616048,-2.1832527809882074,-2.4209534495963165,-2.685129461754236,-2.9430945403195246,-3.352703352114364,-3.9145630799056916,-3.7906292655851814,-3.609327311677518,-3.4284445871729865,-3.249693932716381,-3.197468035887165,-3.2018085301485657,-3.195095609598417,-3.231068598125055,-3.3275421658699678,-3.380734093189964,-3.4647869124247004,-3.602041865652519
14.52,-0.8627990298362657,-0.8989810411090384,-0.9455083332204899,-1.003282970523161,-1.0771090036963178,-1.163907724655864,-1.2663758405464396,-1.4285634990456146,-1.6274190334885514,-1.80419979527628,-1.9661999043193654,-2.138716397523722,-2.4087428037704313,-2.697887749766982,-3.1280822882538093,-3.610118118628772,-3.8534625890360465,-3.4564219520923642,-3.108470568310645,-2.9591317320916817,-2.8752463854268,-2.814461075023273,-2.8063762697018864,-2.839470758114406,-2.877124326502833,-2.936732503818084,-3.0402851257137233,-3.1279655052956112,-3.230711719432337,-3.371883543490726
15.0,-0.8298181516853887,-0.8774210908744329,-0.93575916832273,-1.0067967073008555,-1.0945865454812027,-1.1979932301456195,-1.3205058675224113,-1.4683062438885441,-1.6386012509654033,-1.8565866219247582,-2.0875630394994724,-2.4326380836272947,-2.756715396228748,-3.3391584027000407,-4.054949237542399,-3.3321805192853486,-3.008683763340323,-2.7880541241093133,-2.6360784244785074,-2.565542339166598,-2.537674695810422,-2.529569381856694,-2.5517577418958006,-2.6069849868614057,-2.6711081550195406,-2.7585256668611255,-2.866469899382872,-2.976188736521209,-3.096266332965434,-3.2482945220916717
